ref;traduction;code;paragraphe;nb_mots;mots
Luc 10:4;SKN;53-1129A;99;2;chemin portez
Luc 18:42;SKN;53-1129A;124;2;recouvre vue
Luc 2:39;SKN;53-1129E;2;2;galilee sen
Luc 24:12;SKN;53-1129E;2;2;alla sen
Luc 24:32;SKN;53-1129E;2;2;dirent lorsquil
Luc 24:7;SKN;53-1129E;59;2;ressuscite troisieme
Luc 24:46;SKN;53-1129E;59;2;ressuscite troisieme
Luc 3:16;SKN;53-1129E;74;2;digne puissant
Luc 7:7;SKN;53-1129E;74;2;digne serviteur
Luc 7:50;SKN;53-1129E;81;2;paix sauvee
Luc 24:10;SKN;53-1130;1;2;dirent marie
Luc 24:32;SKN;53-1130;1;2;dirent lorsquil
Luc 7:36;SKN;53-1130;9;2;manger table
Luc 7:43;SKN;53-1130;30;2;juge quitte
Luc 18:2;SKN;53-1130;30;2;certain juge
Luc 24:44;SKN;53-1130;44;2;accomplies fallait
Luc 22:17;SKN;53-1130;70;2;graces prenez
Luc 22:17;SKN;53-1130;75;2;graces prenez
Luc 2:28;SKN;53-1201;6;2;benit bras
Luc 2:34;SKN;53-1201;6;2;benit plusieurs
Luc 3:16;SKN;53-1201;9;2;digne duquel
Luc 10:7;SKN;53-1201;15;2;mangeant offert
Luc 24:47;SKN;53-1201;18;2;peches remission
Luc 21:36;SKN;53-1201;21;2;dechapper doivent
Luc 17:26;SKN;53-1201;24;2;arriva noe
Luc 17:28;SKN;53-1201;24;2;arriva mangeait
Luc 10:18;SKN;53-1201;29;2;eclair satan
Luc 17:27;SKN;53-1201;29;2;larche noe
Luc 17:27;SKN;53-1201;30;2;larche noe
Luc 17:27;SKN;53-1201;32;2;larche mariage
Luc 7:43;SKN;53-1201;53;2;davantage juge
Luc 24:49;SKN;53-1201;78;2;den revetus
Luc 7:42;SKN;53-1201;79;2;lequel navaient
Luc 7:50;SKN;53-1201;84;2;paix sauvee
Luc 10:4;SKN;53-1201;85;2;chemin portez
Luc 7:27;SKN;53-1203;1;2;chemin jenvoie
Luc 24:47;SKN;53-1203;1;2;commencant peches
Luc 18:5;SKN;53-1203;16;2;cesse justice
Luc 2:27;SKN;53-1203;44;2;loi parents
Luc 7:40;SKN;53-1204;1;2;maitre simon
Luc 24:46;SKN;53-1204;2;2;ressuscite troisieme
Luc 1:80;SKN;53-1204;27;2;jusquau lenfant
Luc 7:45;SKN;53-1204;46;2;mas pieds
Luc 1:17;SKN;53-1204;48;2;ira pensee
Luc 17:14;SKN;53-1204;58;2;sen voyant
Luc 7:36;SKN;53-1204;78;2;manger table
Luc 24:47;SKN;53-1205;22;2;jerusalem repentance
Luc 24:20;SKN;53-1205;24;2;crucifie lont
Luc 24:44;SKN;53-1205;28;2;ecrites soient
Luc 2:25;SKN;53-1205;37;2;attendait pieux
Luc 1:67;SKN;53-1205;41;2;fut zacharie
Luc 10:11;SKN;53-1205;52;2;pieds poussiere
Luc 11:24;SKN;53-1205;60;2;lieux sorti
Luc 19:4;SKN;53-1205;72;2;allait courant
Luc 17:17;SKN;53-1205;73;2;dix rendus
Luc 7:39;SKN;53-1205;74;2;lavait saurait
Luc 11:32;SKN;53-1205;76;2;jonas ninive
Luc 11:30;SKN;53-1205;78;2;fut jonas
Luc 11:31;SKN;53-1205;81;2;midi salomon
Luc 11:32;SKN;53-1205;81;2;jonas ninive
Luc 1:17;SKN;53-1205;97;2;preparer retourner
Luc 2:22;SKN;53-1205;102;2;furent loi
Luc 21:24;SKN;53-1205;105;2;seront tomberont
Luc 3:16;SKN;53-1206E;26;2;digne puissant
Luc 24:12;SKN;53-1206E;32;2;leve seuls
Luc 2:34;SKN;53-1206E;36;2;lon plusieurs
Luc 24:33;SKN;53-1212;28;2;jerusalem onze
Luc 11:31;SKN;53-1212;31;2;generation sagesse
Luc 24:7;SKN;53-1212;54;2;ressuscite troisieme
Luc 24:46;SKN;53-1212;54;2;ressuscite troisieme
Luc 10:1;SKN;53-1212;56;2;face villes
Luc 10:11;SKN;53-1212;57;2;poussiere royaume
Luc 18:43;SKN;53-1212;58;2;linstant vue
Luc 1:17;SKN;53-1212;59;2;justes pensee
Luc 18:43;SKN;53-1212;80;2;linstant vue
Luc 22:17;SKN;53-1212;93;2;coupe graces
Luc 7:27;SKN;53-1213E;25;2;chemin jenvoie
Luc 1:80;SKN;53-1213E;31;2;fut lenfant
Luc 18:5;SKN;53-1213E;41;2;cesse ferai
Luc 10:11;SKN;53-1213M;32;2;pieds poussiere
Luc 1:14;SKN;53-1213M;42;2;dallegresse naissance
Luc 24:34;SKN;53-1213M;49;2;apparu ressuscite
Luc 22:17;SKN;54-0103E;53;2;coupe prenez
Luc 24:31;SKN;54-0103E;68;2;furent ouverts
Luc 24:21;SKN;54-0103E;81;2;delivrer israel
Luc 21:24;SKN;54-0103E;91;2;pieds tranchant
Luc 24:21;SKN;54-0103E;92;2;delivrer israel
Luc 24:17;SKN;54-0103E;142;2;discours tenez
Luc 17:20;SKN;54-0103E;194;2;etant pharisiens
Luc 11:24;SKN;54-0103E;217;2;repos secs
Luc 24:7;SKN;54-0103M;30;2;ressuscite troisieme
Luc 24:46;SKN;54-0103M;30;2;ressuscite troisieme
Luc 10:11;SKN;54-0103M;51;2;pieds sachez
Luc 21:24;SKN;54-0103M;77;2;captifs nations
Luc 2:22;SKN;54-0103M;99;2;furent selon
Luc 24:31;SKN;54-0103M;99;2;furent ouverts
Luc 11:31;SKN;54-0103M;105;2;jugement reine
Luc 24:31;SKN;54-0103M;105;2;furent ouverts
Luc 5:8;SKN;54-0103M;181;2;jeta retire
Luc 19:5;SKN;54-0103M;197;2;regardant vit
Luc 2:34;SKN;54-0103M;200;2;israel simeon
Luc 17:20;SKN;54-0103M;201;2;etant repondit
Luc 7:47;SKN;54-0103M;270;2;pardonnes peches
Luc 7:48;SKN;54-0103M;270;2;pardonnes peches
Luc 24:28;SKN;54-0103M;277;2;allaient fit
Luc 17:14;SKN;54-0216;8;2;sen voyant
Luc 18:43;SKN;54-0216;8;2;voyant vue
Luc 11:24;SKN;54-0216;12;2;lieux sorti
Luc 8:50;SKN;54-0216;22;2;crains sauvee
Luc 24:12;SKN;54-0216;28;2;alla sen
Luc 19:5;SKN;54-0216;32;2;regardant vite
Luc 10:11;SKN;54-0216;39;2;approche pieds
Luc 24:9;SKN;54-0216;41;2;onze sen
Luc 2:39;SKN;54-0216;46;2;nazareth sen
Luc 24:9;SKN;54-0216;46;2;laissant sen
Luc 7:47;SKN;54-0216;52;2;pardonnes peches
Luc 7:48;SKN;54-0216;52;2;pardonnes peches
Luc 18:41;SKN;54-0216;59;2;recouvre vue
Luc 18:42;SKN;54-0216;59;2;recouvre vue
Luc 18:5;SKN;54-0216;69;2;peur revenant
Luc 22:17;SKN;54-0216;73;2;graces prenez
Luc 2:34;SKN;54-0217;4;2;israel lon
Luc 2:22;SKN;54-0217;9;2;accomplis furent
Luc 24:31;SKN;54-0217;9;2;furent ouverts
Luc 24:3;SKN;54-0217;10;2;etant trouverent
Luc 24:15;SKN;54-0217;28;2;marcher mit
Luc 2:25;SKN;54-0217;57;2;disrael pieux
Luc 10:1;SKN;54-0217;62;2;devait envoya
Luc 19:4;SKN;54-0217;62;2;courant passer
Luc 18:43;SKN;54-0217;64;2;voyant vue
Luc 7:47;SKN;54-0217;77;2;pardonnes peches
Luc 7:48;SKN;54-0217;77;2;pardonnes peches
Luc 2:26;SKN;54-0220;23;2;averti divinement
Luc 2:28;SKN;54-0220;23;2;benit bras
Luc 2:34;SKN;54-0220;23;2;benit simeon
Luc 7:45;SKN;54-0220;36;2;cesse pieds
Luc 2:25;SKN;54-0220;44;2;disrael simeon
Luc 2:34;SKN;54-0220;51;2;marie simeon
Luc 2:34;SKN;54-0220;54;2;plusieurs simeon
Luc 5:8;SKN;54-0220;56;2;ayant retire
Luc 24:13;SKN;54-0220;59;2;dentre eloigne
Luc 19:5;SKN;54-0220;63;2;regardant vite
Luc 10:1;SKN;54-0221;5;2;devait villes
Luc 7:40;SKN;54-0221;22;2;maitre simon
Luc 5:8;SKN;54-0221;28;2;pecheur simon
Luc 24:30;SKN;54-0221;37;2;pain table
Luc 7:36;SKN;54-0221;39;2;manger table
Luc 24:30;SKN;54-0221;39;2;pain table
Luc 7:7;SKN;54-0221;46;2;digne serviteur
Luc 2:26;SKN;54-0228A;33;2;averti divinement
Luc 2:28;SKN;54-0228A;33;2;benit bras
Luc 2:34;SKN;54-0228A;33;2;benit simeon
Luc 24:17;SKN;54-0228A;45;2;marchant tenez
Luc 2:23;SKN;54-0228A;66;2;loi ouvre
Luc 24:15;SKN;54-0228A;67;2;ensemble mit
Luc 2:22;SKN;54-0228A;77;2;presenter purification
Luc 2:25;SKN;54-0228A;82;2;attendait simeon
Luc 5:8;SKN;54-0228A;93;2;pecheur simon
Luc 2:39;SKN;54-0228E;8;2;loi nazareth
Luc 18:43;SKN;54-0228E;8;2;louange voyant
Luc 18:8;SKN;54-0228E;9;2;bientot justice
Luc 24:47;SKN;54-0228E;9;2;repentance soient
Luc 24:6;SKN;54-0228E;24;2;galilee ressuscite
Luc 24:7;SKN;54-0228E;27;2;ressuscite troisieme
Luc 24:46;SKN;54-0228E;27;2;ressuscite troisieme
Luc 24:13;SKN;54-0228E;51;2;dentre emmaus
Luc 7:27;SKN;54-0301;10;2;chemin jenvoie
Luc 11:31;SKN;54-0301;26;2;levera vint
Luc 17:27;SKN;54-0301;26;2;entra vint
Luc 7:27;SKN;54-0301;33;2;chemin jenvoie
Luc 24:28;SKN;54-0301;45;2;allaient allait
Luc 17:14;SKN;54-0301;46;2;sacrificateurs sen
Luc 24:12;SKN;54-0301;47;2;alla sen
Luc 19:5;SKN;54-0301;56;2;descends vit
Luc 24:32;SKN;54-0301;61;2;brulait dedans
Luc 24:19;SKN;54-0301;72;2;puissant touchant
Luc 24:44;SKN;54-0302;1;2;accomplies disais
Luc 11:32;SKN;54-0302;16;2;jonas ninive
Luc 7:47;SKN;54-0302;17;2;pardonne pardonnes
Luc 8:50;SKN;54-0302;17;2;crains sauvee
Luc 24:6;SKN;54-0302;35;2;galilee ressuscite
Luc 10:1;SKN;54-0303;5;2;lieux villes
Luc 19:3;SKN;54-0303;10;2;foule taille
Luc 2:38;SKN;54-0303;14;2;jerusalem survenant
Luc 1:80;SKN;54-0303;28;2;fut lenfant
Luc 19:4;SKN;54-0303;29;2;allait courant
Luc 19:5;SKN;54-0303;29;2;descends vite
Luc 11:24;SKN;54-0303;43;2;lieux nen
Luc 17:27;SKN;54-0303;62;2;buvait mangeait
Luc 17:28;SKN;54-0303;62;2;buvait mangeait
Luc 24:5;SKN;54-0304;44;2;dirent vivant
Luc 2:22;SKN;54-0305;11;2;accomplis selon
Luc 18:7;SKN;54-0305;17;2;crient justice
Luc 18:8;SKN;54-0305;17;2;bientot justice
Luc 24:52;SKN;54-0305;30;2;hommage rendu
Luc 24:19;SKN;54-0306;3;2;celles lesquelles
Luc 24:47;SKN;54-0306;18;2;peches repentance
Luc 24:28;SKN;54-0306;37;2;allaient allait
Luc 1:80;SKN;54-0306;42;2;fortifiait jusquau
Luc 1:80;SKN;54-0306;50;2;fortifiait lenfant
Luc 17:29;SKN;54-0306;56;2;lot sodome
Luc 3:16;SKN;54-0306;73;2;digne leau
Luc 7:7;SKN;54-0306;73;2;digne gueri
Luc 7:47;SKN;54-0306;98;2;pardonnes peches
Luc 7:48;SKN;54-0306;98;2;pardonnes peches
Luc 7:36;SKN;54-0307;5;2;manger table
Luc 7:37;SKN;54-0307;5;2;plein table
Luc 10:11;SKN;54-0307;24;2;attachee pieds
Luc 24:28;SKN;54-0307;39;2;allaient loin
Luc 1:17;SKN;54-0307;42;2;peres retourner
Luc 24:7;SKN;54-0307;65;2;ressuscite troisieme
Luc 24:46;SKN;54-0307;65;2;ressuscite troisieme
Luc 17:14;SKN;54-0307;70;2;allant sacrificateurs
Luc 18:42;SKN;54-0307E;74;2;gueri recouvre
Luc 7:37;SKN;54-0314;6;2;plein table
Luc 7:49;SKN;54-0314;23;2;pardonne table
Luc 2:39;SKN;54-0314;31;2;nazareth sen
Luc 24:7;SKN;54-0314;38;2;ressuscite troisieme
Luc 24:9;SKN;54-0314;48;2;laissant sen
Luc 24:15;SKN;54-0314;48;2;approche marcher
Luc 2:25;SKN;54-0314;53;2;disrael pieux
Luc 17:14;SKN;54-0314;64;2;sen voyant
Luc 24:28;SKN;54-0320;2;2;allait village
Luc 17:20;SKN;54-0320;4;2;attirer etant
Luc 7:47;SKN;54-0320;49;2;pardonnes peches
Luc 18:43;SKN;54-0320;107;2;linstant voyant
Luc 1:14;SKN;54-0321;12;2;joie rejouiront
Luc 24:28;SKN;54-0321;25;2;allaient loin
Luc 10:6;SKN;54-0321;28;2;paix reposera
Luc 18:5;SKN;54-0321;33;2;ferai neanmoins
Luc 7:47;SKN;54-0328;6;2;pardonnes peches
Luc 7:48;SKN;54-0328;6;2;pardonnes peches
Luc 24:32;SKN;54-0328;11;2;brulait dedans
Luc 5:8;SKN;54-0328;16;2;genoux pecheur
Luc 2:39;SKN;54-0328;21;2;nazareth selon
Luc 19:5;SKN;54-0328;23;2;descends vite
Luc 2:26;SKN;54-0328;25;2;nait premierement
Luc 24:30;SKN;54-0328;28;2;pain rompu
Luc 24:13;SKN;54-0328;30;2;dentre emmaus
Luc 17:27;SKN;54-0329;41;2;larche noe
Luc 21:24;SKN;54-0329;73;2;lepee pieds
Luc 11:32;SKN;54-0329;122;2;jugement predication
Luc 21:24;SKN;54-0330;84;2;lepee tranchant
Luc 18:7;SKN;54-0330;192;2;crient nuit
Luc 10:1;SKN;54-0331;1;2;lieux villes
Luc 24:18;SKN;54-0331;8;2;arrivees repondant
Luc 8:50;SKN;54-0331;11;2;crains sauvee
Luc 24:10;SKN;54-0331;11;2;furent jacques
Luc 24:30;SKN;54-0331;14;2;pain rompu
Luc 1:52;SKN;54-0331;18;2;descendre eleve
Luc 1:17;SKN;54-0331;21;2;pensee preparer
Luc 7:7;SKN;54-0331;30;2;digne serviteur
Luc 2:29;SKN;54-0331;31;2;laisses selon
Luc 24:15;SKN;54-0331;32;2;approche marcher
Luc 24:29;SKN;54-0331;32;2;approche rester
Luc 7:43;SKN;54-0331;40;2;davantage quitte
Luc 7:43;SKN;54-0331;69;2;davantage quitte
Luc 18:5;SKN;54-0401;4;2;cesse peur
Luc 24:7;SKN;54-0401;18;2;pecheurs troisieme
Luc 2:26;SKN;54-0401;19;2;averti divinement
Luc 2:28;SKN;54-0401;19;2;benit bras
Luc 2:34;SKN;54-0401;19;2;benit simeon
Luc 1:80;SKN;54-0401;28;2;jusquau lenfant
Luc 18:5;SKN;54-0401;45;2;peur revenant
Luc 1:15;SKN;54-0401;47;2;rempli ventre
Luc 2:25;SKN;54-0401;50;2;attendait simeon
Luc 24:1;SKN;54-0401;53;2;semaine vinrent
Luc 7:47;SKN;54-0401;82;2;pardonnes peches
Luc 7:48;SKN;54-0401;82;2;pardonnes peches
Luc 7:47;SKN;54-0401;83;2;pardonnes peches
Luc 7:48;SKN;54-0401;83;2;pardonnes peches
Luc 17:20;SKN;54-0401;87;2;attirer lattention
Luc 7:46;SKN;54-0402;8;2;dhuile oint
Luc 18:42;SKN;54-0402;15;2;recouvre vue
Luc 24:28;SKN;54-0402;22;2;allaient allait
Luc 17:20;SKN;54-0402;23;2;attirer lattention
Luc 18:41;SKN;54-0402;25;2;recouvre vue
Luc 18:42;SKN;54-0402;25;2;recouvre vue
Luc 17:20;SKN;54-0402;27;2;attirer lattention
Luc 1:80;SKN;54-0402;32;2;fut manifestation
Luc 11:24;SKN;54-0402;37;2;cherchant lieux
Luc 2:22;SKN;54-0402;44;2;accomplis selon
Luc 10:9;SKN;54-0402;46;2;approche seront
Luc 2:25;SKN;54-0403;10;2;disrael pieux
Luc 7:46;SKN;54-0403;19;2;dhuile pieds
Luc 18:7;SKN;54-0403;19;2;crient nuit
Luc 24:12;SKN;54-0403;25;2;alla sen
Luc 18:5;SKN;54-0403;30;2;neanmoins peur
Luc 1:14;SKN;54-0403;37;2;dallegresse joie
Luc 24:10;SKN;54-0403;38;2;furent marie
Luc 7:48;SKN;54-0403;48;2;pardonnes peches
Luc 17:33;SKN;54-0403;48;2;quiconque sauver
Luc 21:24;SKN;54-0403;51;2;seront tomberont
Luc 24:32;SKN;54-0403;52;2;brulait dedans
Luc 24:44;SKN;54-0403;52;2;accomplies paroles
Luc 24:12;SKN;54-0403;55;2;seuls voit
Luc 24:12;SKN;54-0403;56;2;alla sen
Luc 18:5;SKN;54-0403;62;2;justice neanmoins
Luc 2:38;SKN;54-0403;64;2;celle delivrance
Luc 2:22;SKN;54-0403;69;2;accomplis selon
Luc 2:27;SKN;54-0403;69;2;egard selon
Luc 24:15;SKN;54-0403;71;2;approche mit
Luc 24:47;SKN;54-0403;73;2;peches repentance
Luc 11:24;SKN;54-0403;77;2;dou lieux
Luc 24:9;SKN;54-0404E;37;2;laissant sen
Luc 24:1;SKN;54-0404E;174;2;prepares semaine
Luc 7:39;SKN;54-0404E;195;2;saurait touche
Luc 7:50;SKN;54-0404E;195;2;paix sauvee
Luc 24:5;SKN;54-0404E;195;2;cherchez visage
Luc 17:20;SKN;54-0404M;49;2;pharisiens viendrait
Luc 24:32;SKN;54-0404M;52;2;chemin dirent
Luc 3:16;SKN;54-0404M;62;2;digne puissant
Luc 1:17;SKN;54-0411;3;2;ira retourner
Luc 18:42;SKN;54-0411;13;2;recouvre vue
Luc 2:38;SKN;54-0411;15;2;delivrance jerusalem
Luc 24:28;SKN;54-0411;15;2;allaient allait
Luc 2:39;SKN;54-0411;19;2;nazareth sen
Luc 17:14;SKN;54-0411;19;2;allant sen
Luc 24:20;SKN;54-0411;19;2;crucifie lont
Luc 17:14;SKN;54-0411;21;2;sacrificateurs sen
Luc 7:7;SKN;54-0411;25;2;digne serviteur
Luc 10:7;SKN;54-0411;28;2;buvant mangeant
Luc 24:21;SKN;54-0509;60;2;israel troisieme
Luc 22:17;SKN;54-0509;171;2;graces prenez
Luc 10:11;SKN;54-0509;204;2;poussiere royaume
Luc 1:80;SKN;54-0509;234;2;jusquau lenfant
Luc 24:44;SKN;54-0509;257;2;accomplies paroles
Luc 5:8;SKN;54-0509;259;2;ayant retire
Luc 24:30;SKN;54-0512;20;2;pain table
Luc 24:44;SKN;54-0512;47;2;ecrites paroles
Luc 24:46;SKN;54-0512;68;2;ecrit troisieme
Luc 1:15;SKN;54-0512;165;2;rempli vin
Luc 1:67;SKN;54-0512;165;2;rempli zacharie
Luc 2:34;SKN;54-0512;165;2;chute plusieurs
Luc 7:7;SKN;54-0512;165;2;digne serviteur
Luc 7:39;SKN;54-0512;165;2;touche voyant
Luc 7:45;SKN;54-0512;165;2;cesse pieds
Luc 7:46;SKN;54-0512;165;2;oint pieds
Luc 11:24;SKN;54-0512;165;2;cherchant repos
Luc 17:14;SKN;54-0512;165;2;montrez voyant
Luc 17:20;SKN;54-0512;165;2;attirer etant
Luc 23:27;SKN;54-0512;165;2;frappaient poitrine
Luc 24:7;SKN;54-0512;165;2;ressuscite troisieme
Luc 24:17;SKN;54-0512;165;2;quels tenez
Luc 24:30;SKN;54-0512;165;2;pain table
Luc 1:15;SKN;54-0513;39;2;boira vin
Luc 1:17;SKN;54-0514;23;2;ira retourner
Luc 11:31;SKN;54-0514;95;2;condamnera jugement
Luc 18:7;SKN;54-0514;191;2;crient nuit
Luc 24:30;SKN;54-0514;251;2;pain table
Luc 1:52;SKN;54-0514;303;2;descendre puissants
Luc 7:48;SKN;54-0515;13;2;pardonnes peches
Luc 24:19;SKN;54-0515;14;2;celles lesquelles
Luc 24:44;SKN;54-0515;14;2;ecrites fallait
Luc 24:32;SKN;54-0515;15;2;brulait dedans
Luc 10:7;SKN;54-0515;37;2;offert salaire
Luc 2:23;SKN;54-0515;92;2;ouvre selon
Luc 2:22;SKN;54-0515;101;2;jerusalem purification
Luc 24:49;SKN;54-0515;101;2;den revetus
Luc 2:22;SKN;54-0515;102;2;furent selon
Luc 17:27;SKN;54-0515;102;2;donnait vint
Luc 7:37;SKN;54-0515;134;2;pecheresse table
Luc 18:41;SKN;54-0515;147;2;recouvre vue
Luc 7:40;SKN;54-0515;168;2;maitre simon
Luc 24:30;SKN;54-0515;168;2;prit table
Luc 24:10;SKN;54-0515;222;2;dirent furent
Luc 24:47;SKN;54-0515;228;2;peches repentance
Luc 24:7;SKN;54-0515;244;2;crucifie troisieme
Luc 17:14;SKN;54-0515;272;2;furent sen
Luc 24:31;SKN;54-0515;272;2;furent ouverts
Luc 24:19;SKN;54-0515;274;2;celles dirent
Luc 22:17;SKN;54-0515;276;2;coupe prenez
Luc 24:30;SKN;54-0515;301;2;pain prit
Luc 7:43;SKN;54-0516;5;2;quitte repondant
Luc 24:47;SKN;54-0516;8;2;peches repentance
Luc 24:10;SKN;54-0516;17;2;magdala marie
Luc 2:26;SKN;54-0516;25;2;nait premierement
Luc 7:46;SKN;54-0516;57;2;oint pieds
Luc 1:15;SKN;54-0516;65;2;boira rempli
Luc 2:22;SKN;54-0516;75;2;loi purification
Luc 24:20;SKN;54-0516;99;2;crucifie lont
Luc 7:49;SKN;54-0516;103;2;peches table
Luc 17:14;SKN;54-0516;103;2;allant sen
Luc 11:31;SKN;54-0516;104;2;midi sagesse
Luc 7:39;SKN;54-0619;5;2;touche voyant
Luc 24:13;SKN;54-0619;21;2;chemin eloigne
Luc 17:14;SKN;54-0619;22;2;montrez sen
Luc 18:41;SKN;54-0619;22;2;recouvre vue
Luc 18:41;SKN;54-0620;1;2;recouvre vue
Luc 19:3;SKN;54-0620;26;2;cherchait foule
Luc 17:27;SKN;54-0620;34;2;larche noe
Luc 7:46;SKN;54-0620;43;2;dhuile oint
Luc 17:14;SKN;54-0620;43;2;allant sen
Luc 17:27;SKN;54-0620;43;2;fit larche
Luc 24:13;SKN;54-0620;43;2;chemin eloigne
Luc 24:33;SKN;54-0620;43;2;levant sen
Luc 17:22;SKN;54-0620E;1;2;verrez viendront
Luc 24:28;SKN;54-0620E;5;2;allaient allait
Luc 18:5;SKN;54-0620E;6;2;cesse ferai
Luc 24:15;SKN;54-0620E;16;2;approche setant
Luc 19:4;SKN;54-0620E;25;2;allait courant
Luc 2:39;SKN;54-0620E;27;2;galilee nazareth
Luc 18:41;SKN;54-0620E;27;2;recouvre vue
Luc 17:20;SKN;54-0620E;28;2;attirer lattention
Luc 19:5;SKN;54-0620E;28;2;descends vit
Luc 24:28;SKN;54-0620E;33;2;allaient loin
Luc 2:26;SKN;54-0620E;44;2;nait premierement
Luc 18:2;SKN;54-0620E;54;2;certain juge
Luc 3:16;SKN;54-0620E;67;2;digne puissant
Luc 18:40;SKN;54-0624;8;2;amene ordonna
Luc 2:38;SKN;54-0624;35;2;attendaient celle
Luc 24:5;SKN;54-0624;49;2;cherchez vivant
Luc 7:7;SKN;54-0718A;1;2;daller digne
Luc 24:29;SKN;54-0718A;5;2;approche rester
Luc 10:9;SKN;54-0718A;8;2;approche seront
Luc 24:32;SKN;54-0718A;10;2;brulait dedans
Luc 11:29;SKN;54-0718A;11;2;generation mechante
Luc 11:32;SKN;54-0718A;13;2;jugement predication
Luc 17:27;SKN;54-0718A;14;2;larche noe
Luc 17:27;SKN;54-0718A;15;2;larche noe
Luc 17:27;SKN;54-0718A;18;2;larche noe
Luc 17:29;SKN;54-0718A;21;2;lot sodome
Luc 10:1;SKN;54-0718A;22;2;devait villes
Luc 17:29;SKN;54-0718A;22;2;lot sodome
Luc 11:29;SKN;54-0718A;23;2;generation mechante
Luc 1:80;SKN;54-0718A;32;2;deserts lenfant
Luc 24:12;SKN;54-0718A;36;2;leve setonnant
Luc 1:80;SKN;54-0718A;46;2;deserts israel
Luc 24:44;SKN;54-0718A;50;2;accomplies soient
Luc 24:19;SKN;54-0718E;8;2;celles dirent
Luc 2:39;SKN;54-0718E;23;2;accompli galilee
Luc 7:45;SKN;54-0718E;32;2;mas pieds
Luc 5:8;SKN;54-0718E;34;2;pecheur simon
Luc 24:13;SKN;54-0718E;46;2;chemin eloigne
Luc 1:52;SKN;54-0719A;13;2;descendre eleve
Luc 2:22;SKN;54-0719A;13;2;presenter selon
Luc 2:26;SKN;54-0719A;13;2;nait premierement
Luc 2:28;SKN;54-0719A;13;2;bras prit
Luc 2:34;SKN;54-0719A;13;2;lon plusieurs
Luc 3:14;SKN;54-0719A;13;2;fassions guerre
Luc 7:45;SKN;54-0719A;13;2;baiser mas
Luc 7:46;SKN;54-0719A;13;2;nas oint
Luc 10:7;SKN;54-0719A;13;2;mangeant offert
Luc 10:9;SKN;54-0719A;13;2;infirmes seront
Luc 10:18;SKN;54-0719A;13;2;satan voyais
Luc 17:22;SKN;54-0719A;13;2;verrez viendront
Luc 19:3;SKN;54-0719A;13;2;foule taille
Luc 21:24;SKN;54-0719A;13;2;seront tomberont
Luc 24:9;SKN;54-0719A;13;2;onze sen
Luc 24:10;SKN;54-0719A;13;2;apotres jacques
Luc 24:30;SKN;54-0719A;13;2;pain prit
Luc 24:31;SKN;54-0719A;13;2;invisible ouverts
Luc 24:32;SKN;54-0719E;1;2;brulait dedans
Luc 24:28;SKN;54-0719E;12;2;allaient loin
Luc 17:27;SKN;54-0719E;14;2;larche noe
Luc 22:17;SKN;54-0719E;16;2;coupe prenez
Luc 24:12;SKN;54-0719E;41;2;alla sen
Luc 7:45;SKN;54-0720A;15;2;cesse pieds
Luc 7:45;SKN;54-0720A;29;2;cesse pieds
Luc 3:16;SKN;54-0720A;32;2;baptise baptisera
Luc 11:31;SKN;54-0720A;66;2;entendre sagesse
Luc 5:8;SKN;54-0720A;73;2;pecheur simon
Luc 18:43;SKN;54-0720E;2;2;linstant voyant
Luc 24:30;SKN;54-0720E;7;2;arriva pain
Luc 7:46;SKN;54-0720E;36;2;nas oint
Luc 1:17;SKN;54-0721;12;2;pensee preparer
Luc 7:39;SKN;54-0721;12;2;touche voyant
Luc 7:43;SKN;54-0721;12;2;davantage quitte
Luc 11:24;SKN;54-0721;12;2;lieux sorti
Luc 11:30;SKN;54-0721;12;2;generation jonas
Luc 18:43;SKN;54-0721;12;2;voyant vue
Luc 22:17;SKN;54-0721;12;2;graces prenez
Luc 24:19;SKN;54-0721;12;2;puissant uvre
Luc 1:52;SKN;54-0722;30;2;descendre eleve
Luc 5:8;SKN;54-0722;30;2;genoux pecheur
Luc 18:43;SKN;54-0723;20;2;voyant vue
Luc 2:27;SKN;54-0723;29;2;egard vint
Luc 24:34;SKN;54-0723;55;2;apparu ressuscite
Luc 24:32;SKN;54-0723;58;2;brulait dedans
Luc 11:29;SKN;54-0723;67;2;generation mechante
Luc 7:43;SKN;54-0723;73;2;juge quitte
Luc 1:14;SKN;54-0724;8;2;dallegresse joie
Luc 2:38;SKN;54-0724;8;2;jerusalem survenant
Luc 24:23;SKN;54-0724;14;2;nayant vision
Luc 2:38;SKN;54-0724;18;2;celle delivrance
Luc 24:46;SKN;54-0724;40;2;ressuscite troisieme
Luc 17:27;SKN;54-0724;41;2;buvait mangeait
Luc 17:28;SKN;54-0724;41;2;buvait mangeait
Luc 24:9;SKN;54-0724;44;2;laissant sen
Luc 7:39;SKN;54-0724;59;2;lavait saurait
Luc 7:48;SKN;54-0724;64;2;pardonnes peches
Luc 10:4;SKN;54-0724;67;2;chemin portez
Luc 2:26;SKN;54-0725;8;2;averti divinement
Luc 2:28;SKN;54-0725;8;2;benit bras
Luc 24:9;SKN;54-0725;13;2;laissant sen
Luc 24:34;SKN;54-0725;16;2;ressuscite simon
Luc 24:17;SKN;54-0725;17;2;discours tristes
Luc 7:42;SKN;54-0725;21;2;lequel navaient
Luc 7:7;SKN;54-0803;45;2;digne serviteur
